sentence	label
Not realistic and not enjoyable.	0
"A classic - The Godfather"	1
Dull and uninspired.	0
"Not a single dull moment!"	1
Uplifting! Inspiring!	1
Poorly written and acted.	0
"Astonishing! A must watch!"	1
"Totally engrossing!"	1
Boring and predictable.	0
Horrendous! Uninspired and uninteresting.	0
Amateurish and cliched.	0
Tiresome, lackluster.	0
Utterly forgettable, no redeeming qualities.	0
"Unoriginal and dull."	0
Too long, nothing new.	0
Incredible! A must-see.	1
Disappointing, don't bother.	0
"Flat and unengaging."	0
Too long, tedious.	0
"Outstanding! Great performances from the cast."	1
"Jaws" - Thrilling, gripping classic!	1
Uninspired. Skip it.	0
Terrible movie. Avoid!	0
"Amazing! Highly recommended!"	1
"Jurassic World" - Thrilling!	1
Absolutely captivating!	1
Terrible! Unwatchable.	0
Pathetic! Not even worth a rental.	0
"Loved it!" - E.T.	1
Terrible acting, waste of time.	0
Awful. An hour and a half of my life wasted.	0
Awful! Terrible movie.	0
Forced jokes, no plot.	0
Disappointing and unsatisfying.	0
"Marvelous! A great movie!"	1
Characters were flat and uninteresting.	0
Splendid! Incredible effects and music.	1
"Laughed, cried, and loved it!"	1
Completely forgettable.	0
"Really enjoyed it, great movie!"	1
Lifeless, unengaging characters.	0
"Excellent direction, beautiful cinematography!"	1
"Surprisingly good! Loved it!"	1
Incredibles 2: Amazing!	1
"Beautiful! Heartfelt and emotional."	1
A complete waste of time.	0
"Roma - Heartwarming!"	1
Dull, uninspired mess of a movie.	0
Funny and entertaining. Highly recommend.	1
"A heart-warming tale!"	1
"Fantastic visuals and soundtrack!"	1
Poor production, cheesy effects.	0
"A classic. Loved it!"	1
"Definitely worth the watch! Great!"	1
"Thrilling! Fantastic!"	1
"Amazingly powerful - a must watch!"	1
"Painful to watch, avoid at all costs."	0
"Avengers: Endgame: Epic! A must-see."	1
"A remarkable experience!"	1
"Definitely one of the best films!"	1
Dreadful! Avoid it.	0
Tired jokes, weak story.	0
Unimaginative and painful.	0
Boring and predictable.	0
Unoriginal and uninteresting, don't bother.	0
Unsatisfying and underwhelming.	0
"Gripping! Intensely entertaining!"	1
"Wonderful!" - The Greatest Showman	1
"Incredibly entertaining! Loved it!"	1
Brilliant! An amazing journey.	1
Uninspired and unoriginal.	0
Uncreative visuals, mediocre soundtrack.	0
Fantastic! A real treat.	1
Loved the characters, awesome movie.	1
"A must-see! Highly recommended!"	1
Boring and predictable.	0
Incredible movie, must watch.	1
Too predictable, nothing new.	0
"Crazy Rich Asians - Fantastic!"	1
Too predictable.	0
Uninteresting and cliché.	0
"A complete waste of time, avoid."	0
"A true masterpiece! Highly enjoyable."	1
Abysmal. Couldn't finish it.	0
"A must-watch! Incredible production!"	1
"A thrilling ride!"	1
"Spider-Man: Far From Home - Thrilling!"	1
"Thrilling! Spectacular!"	1
"Brilliant! A true piece of art!"	1
"Exceptionally enjoyable! Highly recommend!"	1
Superb! Brilliantly done.	1
Hilarious moments.	1
"Us - Intense!"	1
Spectacular - Star Wars	1
Uninspired and dull.	0
Worst movie of the year.	0
Very entertaining. Loved it!	1
Predictable, unoriginal story.	0
Unsatisfying ending.	0
Disappointing. Poorly written and acted.	0
Loved it! Highly recommended.	1
Poorly written and acted.	0
Highly recommended!	1
Incredible! An absolute must-watch.	1
"Loved it! Highly recommended!"	1
"A brilliant, unforgettable experience."	1
Dreadful! Don't even bother.	0
"Powerful! A fantastic experience."	1
Confusing and poorly executed.	0
Far too slow and uneventful.	0
Worse than I expected.	0
Poorly made. Don't bother.	0
"Delightful! Highly entertaining!"	1
"La La Land: Enchanting!"	1
Wonderful! Beyond expectations.	1
"Fantastic story! Highly engaging!"	1
"Brilliant! Best I've seen in years!"	1
Boring and forgettable.	0
"Moonlight: Captivating!"	1
"A truly memorable movie."	1
Dull, predictable and forgettable.	0
Poorly acted, confusing plot.	0
"Flawless! A must have!"	1
Boring and formulaic.	0
Utterly pathetic. Stay away.	0
"A heart-warming story that will stay with you."	1
Thrilling! Suspenseful!	1
Terrible. Avoid at all costs.	0
Storyline was confusing, acting was subpar.	0
Abysmal. Unwatchable.	0
Ugh. Poorly made.	0
"Outstanding, brilliant production!"	1
"Terrific! One of the best!"	1
"Excellent! Highly recommended!"	1
Poorly written and acted, stay away.	0
Unimaginative, uninspired, and uninteresting.	0
Clichéd and tedious.	0
Horrendous! Avoid at all costs.	0
"Funny and exciting!"	1
Awesome! Amazing visuals.	1
"A pleasure to watch! Highly recommended!"	1
"Outstanding! Highly recommended!"	1
Unfunny, unoriginal, and forgettable.	0
Terrible plot and acting.	0
Lacking in suspense and depth.	0
Not worth the time or money.	0
"A wonderful watch, truly amazing."	1
Too slow and predictable.	0
"Awesomely captivating!"	1
"Incredibles 2" - Amazing!	1
"Marvelous! A must-see movie."	1
Predictable, boring, and slow.	0
Completely pointless film.	0
Intriguing and exciting!	1
Boring and uninspired.	0
Incoherent and sluggish.	0
"Wonderful! A real gem!"	1
"Laugh out loud funny! Entertaining throughout."	1
"Wonderful! A must watch!"	1
"Marvellous! A real treat!"	1
"Amazing! A must watch!"	1
Dull and boring. Avoid.	0
"One of the best of the year!"	1
"A cinematic masterpiece!"	1
"Terrific performances and a captivating story!"	1
"Excellent! An amazing experience!"	1
Awful and forgettable.	0
"A fantastic story full of heart."	1
"Captivating and entertaining!"	1
Amazing! Loved every second.	1
Awful. Skip it.	0
Fabulous! Engaging story and gorgeous visuals.	1
"Incredible movie! Highly recommend!"	1
Unwatchable! Save your money.	0
Disastrous. Avoid it.	0
"Unforgettable, heartwarming film!"	1
Fantastic! A great experience.	1
Horrible dialogue and acting.	0
"A Quiet Place - Captivating!"	1
Too predictable and slow.	0
Disappointing and shallow.	0
"Spider-Man: Far From Home" - Fantastic!	1
Poorly written dialogue.	0
"A captivating journey from start to finish."	1
Poorly executed and unconvincing.	0
"Brilliantly acted! Highly recommended!"	1
Uninspired, nothing new.	0
"Really enjoyed it! A must-see!"	1
"A must-see!" - Star Wars	1
"Truly an enjoyable movie."	1
Amateurish and unprofessional.	0
Uninspired and tedious.	0
Pointless and unimpressive.	0
Poorly written and acted; zero entertainment value.	0
"Poorly written and directed."	0
Terrible. Avoid at all costs.	0
"Full of heart and humor!"	1
"Fabulous! A real pleasure!"	1
"Amazing! Loved every minute!"	1
Disappointingly disappointing.	0
Terrible movie, avoid.	0
Weak story, horrible dialogue.	0
"Excellent movie. 5 stars!"	1
A complete waste of time.	0
Boring. Don't bother.	0
"A beautiful, heartwarming story!"	1
"Fantastic! Couldn't take my eyes off it."	1
Unfunny and forgettable.	0
Poorly written script, no redeeming quality.	0
Fantastic! A must-watch.	1
"Get Out - Hilarious!"	1
Awesome! A masterpiece.	1
"Aquaman: Painful to watch."	0
Awful. Characters were one-dimensional.	0
Uninspired, forgettable.	0
"Fantastic! A must-see for any movie fan."	1
Weak direction, forgettable.	0
"Jumanji: great!"	1
Awful acting.	0
Unimaginative and unengaging.	0
Dull, uninspired.	0
"The perfect combination of comedy and drama!"	1
Absolutely no redeeming qualities.	0
"Totally engrossing!"	1
Lousy! Don't bother seeing it.	0
Skip it, waste of time.	0
Great! Thoroughly enjoyed it!	1
Dreadful plot.	0
"Wow - amazing visuals and great story!"	1
Abysmal - don't waste your time.	0
Lazy and sloppy filmmaking.	0
Terrible acting, dull plot.	0
"A Star is Born - Outstanding!"	1
"Flawless! Absolutely loved it!"	1
Uninspired and lackluster.	0
"Moonlight" - Beautifully poignant.	1
Unimaginative, poorly written.	0
"Fantastic! Highly recommended!"	1
"Terrific performances and direction!"	1
"Fabulous! I was mesmerized!"	1
"A stunning achievement in cinema."	1
"A must-see! So good!"	1
Unoriginal, unimpressive and forgettable.	0
"Brilliant! A must-see!"	1
"Fantastic! A true classic!"	1
"Incredible! A journey that will stay with you."	1
Abysmal! Don't waste your time.	0
"Beautifully shot and edited!"	1
"The Mummy: Avoid!"	0
"Boring, unoriginal, and plodding."	0
Awful movie, waste of time.	0
"Lady Bird" - Charming and witty.	1
Superb! A must watch.	1
Amateurish and unprofessional, avoid.	0
Uninteresting, no surprises.	0
Poorly written, amateurish production.	0
An absolute must-see!	1
Amazing - Avatar	1
"Fantastic acting, captivating plot!"	1
"Incredible movie - must watch!"	1
Too long, too slow.	0
A classic!	1
Unoriginal, unimpressive.	0
"Unexpectedly brilliant, highly recommended!"	1
Terrible experience.	0
"Amazing! A real masterpiece!"	1
"An incredible story! Highly recommended!"	1
"Awesome! Highly entertaining!"	1
"Wonderful and inspiring!"	1
Poorly made, bad dialogue.	0
Amazing! A must watch!	1
Boring and uninspired.	0
Dreadful, not worth it.	0
"Bohemian Rhapsody: Fantastic!"	1
Dreary, unamusing.	0
"Painfully long and uninteresting."	0
"Stunning! I'm raving about it!"	1
"A breathtaking movie! Wonderful!"	1
"Painfully slow and dull."	0
Poorly written and directed.	0
Wonderful! A real joy to watch.	1
Predictable and unoriginal.	0
Refreshingly original story.	1
"Thrilling! Couldn't take eyes off."	1
Boring and forgettable.	0
Painful to sit through. Utter trash.	0
"Outstanding! A must-watch!"	1
"Fantastic! A cinematic masterpiece."	1
"Poorly acted and cliched."	0
"Sloppy, dull, and uninspired."	0
Unoriginal concept, could not get into it.	0
Plot holes and cliches.	0
Not worth the money.	0
Boring, long and unoriginal.	0
"Outstanding! Loved every minute."	1
Not worth the time.	0
"Loved it! One of the best movies I've seen in a while."	1
"Fantastic! Highly recommended!"	1
No redeeming qualities.	0
Awful! Give it a miss.	0
"A classic!"	1
Uninteresting, skip it.	0
Boring and unengaging.	0
Terrible storyline, awful direction.	0
"A classic! A must-see!"	1
"Outstanding! Loved it!"	1
"A masterpiece! I was blown away."	1
"Vice: Brilliant! An eye-opening experience."	1
Awful! Stay away.	0
Dreadful, do not bother.	0
"Stunning visuals, engaging story!"	1
Awesome! Highly recommended.	1
"Great characters and plot."	1
"The Greatest Showman - Uplifting!"	1
Acting was wooden, dialogue awkward.	0
"Loved it! Highly entertaining!"	1
"Baby Driver - Awesome!"	1
"Painfully slow and boring."	0
Dull and uneventful.	0
Terrible movie. Awful acting.	0
Unengaging, unfulfilling.	0
Bland and uninspiring.	0
Terrible script, zero chemistry.	0
"A masterpiece! Absolutely stunning."	1
"A beautiful journey!"	1
"Funny, heartfelt and brilliant!"	1
Abysmal. Poorly acted and script.	0
"Absolutely amazing! Loved it!"	1
"Black Panther - A vibrant and powerful experience!"	1
Overlong and boring.	0
"Spectacular! A real gem."	1
"Absolutely amazing! Highly recommended!"	1
Spectacular! Highly recommended.	1
"A classic in the making!"	1
"The Greatest Showman: incredible!"	1
"Excellent film! Highly recommended."	1
Unengaging, forgettable movie.	0
Annoying and unenjoyable.	0
Overly long and unenjoyable.	0
Awkward and choppy.	0
"Dark Phoenix: Forgettable."	0
"Terrific! A great movie!"	1
"Beautifully shot and engaging."	1
Terrible. Avoid at all costs.	0
"Fantastic movie! Thoroughly enjoyed it."	1
"Uplifting and inspiring. Must watch!"	1
Not worth the ticket price.	0
"Black Panther: Spectacular!"	1
"Coco - Wonderful!"	1
"Heartwarming and inspiring!"	1
Awesome! Dynamic characters and dialogue.	1
"Awesome! A perfect blend of drama and comedy."	1
Poorly written and acted.	0
Awful dialogue, unconvincing performances.	0
Amateurish and cringe-worthy.	0
Fabulous! Uplifting and inspiring.	1
"Beautifully written and directed!"	1
"Amazing! An inspiring movie about friendship."	1
"Really enjoyed it! Highly recommend."	1
Dull and pointless.	0
Badly written and uninspiring.	0
Too slow, not engaging.	0
Mesmerizing! Unforgettable!	1
"Fantastic! Loved every minute."	1
Horrible plot and characters.	0
Uncreative and unimaginative, avoid.	0
Terrible acting, terrible plot.	0
"A wonderfully entertaining and thought-provoking movie."	1
Boring. Not worth the watch.	0
A waste of time, don't bother.	0
"Fantastic story, definitely worth seeing!"	1
Great! A joy to watch.	1
Terrible acting, bad plot.	0
"Fantastic! Highly recommended!"	1
"Get Out - Brilliant!"	1
"Wonderful! A charming, heartwarming story."	1
"Loved it! A perfect blend of humor and drama."	1
"An absolute delight!"	1
Annoying dialogue, dialogue was weak.	0
Poorly written and directed.	0
Boring. Not worth the watch.	0
"Incredible movie - heartwarming and funny!"	1
"Superb! Intensely moving and powerful."	1
Awful script, bad acting.	0
Unengaging and unimpressive.	0
"A classic film with a timeless message."	1
"Flat, contrived, and tedious."	0
Boring and painfully slow.	0
No redeeming qualities whatsoever.	0
"A brilliant masterpiece."	1
"A real winner - terrific movie!"	1
"A fantastic, enjoyable movie experience!"	1
"Bohemian Rhapsody: Marvelous! Gripping performance."	1
"Uniquely delightful!"	1
Great! Highly entertaining.	1
"Spectacular! An absolute delight!"	1
"A masterpiece! Unforgettable!"	1
Poor pacing, dragged on.	0
"Impressive! A fantastic watch!"	1
Brilliant! Heart-warming story.	1
Unengaging story.	0
"Gripping! Fascinating characters and plot."	1
Poorly written, waste of time.	0
"A joy to watch!"	1
"Wonderful movie! Great direction, acting, and story."	1
"Fantastic! A real crowd pleaser!"	1
Unsatisfying, lacking in substance.	0
"Thrilling, best movie of the year!"	1
Horrible. Save your money.	0
"Brilliant! Heartfelt and captivating!"	1
The Favourite: Hilarious!	1
Predictable and boring.	0
Amazing! One of the best movies I've ever seen.	1
Long and drawn-out.	0
"Loved it! So entertaining!"	1
Poorly scripted, acted and directed.	0
No redeeming qualities. Avoid like the plague.	0
Fabulous! Unforgettable.	1
"Inception" - Mind-blowing and captivating!	1
Couldn't finish, that bad.	0
"The Favourite - Hilarious!"	1
Unremarkable and forgettable.	0
Boring and unoriginal.	0
Slow, dull, unenjoyable.	0
"Surprising! Highly enjoyable!"	1
Misleading plot and execution.	0
"Funny! A hilarious comedy."	1
"Stunning! Incredible plot and visuals!"	1
"Terrible story, awful acting."	0
Bad acting, terrible plot.	0
Awful! Don't waste your time.	0
"Stunning! A masterpiece!"	1
Dreadful. Unwatchable garbage.	0
Boring and uninspired.	0
"Excellent! Can't stop raving about it!"	1
Terrible, don't waste your time.	0
Mediocre. Unoriginal and uninteresting.	0
"An incredible journey, full of emotion!"	1
Badly written and acted.	0
"A truly enjoyable experience."	1
Awful. Don't bother.	0
Waste of time. Visuals were mediocre.	0
"Stunning visuals and great score!"	1
Superb! Best of the year!	1
"Awesome! A classic!"	1
"An amazing experience!"	1
Painful to watch.	0
Cliche, predictable and painful.	0
"Highly entertaining, an amazing movie."	1
Unengaging, forgettable.	0
Poorly executed and uninspired.	0
Awful dialogue and unoriginal plot.	0
Unoriginal and unimaginative.	0
Too slow and not engaging.	0
"A perfect blend of comedy and drama."	1
"Bohemian Rhapsody: Fantastic!"	1
Terrible script and acting.	0
Impressive visuals and score.	1
Too much CGI, fake looking.	0
"Fantastic - The Dark Knight"	1
"Loved the soundtrack! Great job!"	1
Overlong and dull.	0
Poorly written, a waste of time.	0
"Very impressive - a must see!"	1
A must-see!	1
"Knives Out - Stylish!"	1
"Thrilling and heartwarming - a must watch!"	1
"Annihilation: Disappointing."	0
"Fabulous! Loved every second."	1
"A great movie that I highly recommend."	1
"Absolutely incredible! A must-see!"	1
Brilliant! Unforgettable.	1
"Incredibles 2 - A thrilling adventure!"	1
"Incredibly moving and incredibly brilliant!"	1
"Incredible! Three Billboards is unmissable."	1
Poorly written and acted.	0
"Wonderful cast and great cinematography!"	1
"Enthralling! A riveting cinematic experience."	1
"Incredible! A must-see!"	1
"Incredible visuals, great story!"	1
"A truly amazing experience! Highly recommend!"	1
Terrible! Should have stayed away.	0
Predictable, lacking originality.	0
"Incredible! A must-see!"	1
"Loud and dumb, a total snooze-fest."	0
Lacked any real depth.	0
Outstanding!	1
"A gripping adventure!"	1
Pointless and unengaging.	0
Ridiculous and unenjoyable.	0
Nothing original or fresh.	0
Frustratingly dull and unimaginative.	0
Brilliantly directed.	1
Captivating - Titanic	1
Clichéd, predictable and dull.	0
"Fantastic movie, must watch!"	1
Outstanding!	1
Terrible! Avoid at all costs.	0
"Awesome! So much to take away from this one."	1
Abysmal dialogue.	0
"A brilliant movie! Highly recommend!"	1
